BIO_ZONE,observation,severity
Balsam-fir-yellow birch,1392,38.49386344
Balsam-fir-yellow birch,1393,38.49386344
Balsam-fir-yellow birch,1394,38.49386344
Balsam-fir-yellow birch,1395,38.49386344
Balsam-fir-yellow birch,1396,60.17623195
Balsam-fir-yellow birch,1397,60.17623195
Balsam-fir-yellow birch,1398,60.17623195
Balsam-fir-yellow birch,1399,38.66963152
Balsam-fir-yellow birch,1400,38.66963152
Balsam-fir-yellow birch,1401,38.66963152
Balsam-fir-yellow birch,1402,55.43888847
Balsam-fir-yellow birch,1403,55.43888847
Balsam-fir-yellow birch,1404,55.43888847
Balsam-fir-yellow birch,1405,55.43888847
Balsam-fir-yellow birch,1406,55.43888847
Balsam-fir-yellow birch,1407,24.38305992
Balsam-fir-yellow birch,1408,24.38305992
Balsam-fir-yellow birch,1409,12.09987137
Balsam-fir-yellow birch,1410,12.09987137
Balsam-fir-yellow birch,1411,9.32836065
Balsam-fir-yellow birch,1412,9.32836065
Balsam-fir-yellow birch,1413,71.83937514
Balsam-fir-yellow birch,1414,71.83937514
Balsam-fir-yellow birch,1415,71.83937514
Balsam-fir-yellow birch,1416,71.83937514
Balsam-fir-yellow birch,1417,71.83937514
Balsam-fir-yellow birch,1418,39.46068391
Balsam-fir-yellow birch,1419,39.46068391
Balsam-fir-yellow birch,1420,56.72848434
Balsam-fir-yellow birch,1421,56.72848434
Balsam-fir-yellow birch,1422,58.77332217
Balsam-fir-yellow birch,1423,58.77332217
Balsam-fir-yellow birch,1424,58.77332217
Balsam-fir-yellow birch,1425,58.77332217
Balsam-fir-yellow birch,1426,58.77332217
Balsam-fir-yellow birch,1427,20.55173936
Balsam-fir-yellow birch,1428,20.55173936
Balsam-fir-yellow birch,1429,20.55173936
Balsam-fir-yellow birch,1430,20.55173936
Balsam-fir-yellow birch,1431,20.55173936
Balsam-fir-yellow birch,1432,59.17048365
Balsam-fir-yellow birch,1433,59.17048365
Balsam-fir-yellow birch,1434,59.17048365
Balsam-fir-yellow birch,1435,59.17048365
Balsam-fir-yellow birch,1436,59.17048365
Balsam-fir-yellow birch,1437,59.17048365
Balsam-fir-yellow birch,1438,26.25947111
Balsam-fir-yellow birch,1439,26.25947111
Balsam-fir-yellow birch,1440,26.25947111
Balsam-fir-yellow birch,1441,26.25947111
Balsam-fir-yellow birch,1442,26.25947111
Balsam-fir-yellow birch,1443,26.25947111
Balsam-fir-yellow birch,1444,57.45968387
Balsam-fir-yellow birch,1445,57.45968387
Balsam-fir-yellow birch,1446,57.45968387
Balsam-fir-yellow birch,1447,57.45968387
Balsam-fir-yellow birch,1448,22.64907309
Balsam-fir-yellow birch,1449,22.64907309
Balsam-fir-yellow birch,1450,22.64907309
Balsam-fir-yellow birch,1451,22.64907309
Balsam-fir-yellow birch,1452,22.64907309
Balsam-fir-yellow birch,1453,23.60598654
Balsam-fir-yellow birch,1454,23.60598654
Balsam-fir-yellow birch,1455,23.60598654
Balsam-fir-yellow birch,1456,23.60598654
Balsam-fir-yellow birch,1457,3.508802084
Balsam-fir-yellow birch,1458,3.508802084
Balsam-fir-yellow birch,1459,3.508802084
Balsam-fir-yellow birch,1460,3.508802084
Balsam-fir-yellow birch,1461,3.508802084
Balsam-fir-yellow birch,1462,62.75931111
Balsam-fir-yellow birch,1463,62.75931111
Balsam-fir-yellow birch,1464,62.75931111
Balsam-fir-yellow birch,1465,68.49362427
Balsam-fir-yellow birch,1466,68.49362427
Balsam-fir-yellow birch,1467,68.49362427
Balsam-fir-yellow birch,1468,68.49362427
Balsam-fir-yellow birch,1469,68.49362427
Balsam-fir-yellow birch,1470,40.04508869
Balsam-fir-yellow birch,1471,40.04508869
Balsam-fir-yellow birch,1472,85.31670492
Balsam-fir-yellow birch,1473,85.31670492
Balsam-fir-yellow birch,1474,85.31670492
Balsam-fir-yellow birch,1475,85.31670492
Balsam-fir-yellow birch,1476,85.31670492
Balsam-fir-yellow birch,1477,46.24625479
Balsam-fir-yellow birch,1478,46.24625479
Balsam-fir-yellow birch,1479,46.24625479
Balsam-fir-yellow birch,1480,46.24625479
Balsam-fir-yellow birch,1481,46.24625479
Balsam-fir-yellow birch,1482,47.23863211
Balsam-fir-yellow birch,1483,47.23863211
Balsam-fir-yellow birch,1484,47.23863211
Balsam-fir-yellow birch,1485,38.23830532
Balsam-fir-yellow birch,1486,38.23830532
Balsam-fir-yellow birch,1487,38.23830532
Balsam-fir-yellow birch,1488,38.23830532
Balsam-fir-yellow birch,1489,38.23830532
Balsam-fir-yellow birch,1490,64.1130787
Balsam-fir-yellow birch,1491,64.1130787
Balsam-fir-yellow birch,1492,64.1130787
Balsam-fir-yellow birch,1493,64.1130787
Balsam-fir-yellow birch,1494,64.1130787
Balsam-fir-yellow birch,1495,64.1130787
Balsam-fir-yellow birch,1496,93.02411638
Balsam-fir-yellow birch,1497,93.02411638
Balsam-fir-yellow birch,1498,93.02411638
Balsam-fir-yellow birch,1499,93.02411638
Balsam-fir-yellow birch,1500,1.430214095
Balsam-fir-yellow birch,1501,1.430214095
Balsam-fir-yellow birch,1502,15.49123737
Balsam-fir-yellow birch,1503,15.49123737
Balsam-fir-yellow birch,1504,15.49123737
Balsam-fir-yellow birch,1505,15.49123737
Balsam-fir-yellow birch,1506,15.49123737
Balsam-fir-yellow birch,1507,35.49910187
Balsam-fir-yellow birch,1508,35.49910187
Balsam-fir-yellow birch,1509,35.49910187
Balsam-fir-yellow birch,1510,35.49910187
Balsam-fir-yellow birch,1511,35.49910187
Balsam-fir-yellow birch,1512,27.16788112
Balsam-fir-yellow birch,1513,27.16788112
Balsam-fir-yellow birch,1514,27.16788112
Balsam-fir-yellow birch,1515,27.16788112
Balsam-fir-yellow birch,1516,27.16788112
Balsam-fir-yellow birch,1517,7.004453637
Balsam-fir-yellow birch,1518,7.004453637
Balsam-fir-yellow birch,1519,7.004453637
Balsam-fir-yellow birch,1520,7.004453637
Balsam-fir-yellow birch,1521,7.004453637
Balsam-fir-yellow birch,1522,14.07139701
Balsam-fir-yellow birch,1523,14.07139701
Balsam-fir-yellow birch,1524,14.07139701
Balsam-fir-yellow birch,1525,14.07139701
Balsam-fir-yellow birch,1526,14.07139701
Balsam-fir-yellow birch,1527,22.28004277
Balsam-fir-yellow birch,1528,22.28004277
Balsam-fir-yellow birch,1529,22.28004277
Balsam-fir-yellow birch,1530,22.28004277
Balsam-fir-yellow birch,1531,22.28004277
Balsam-fir-yellow birch,1532,13.74393592
Balsam-fir-yellow birch,1533,13.74393592
Balsam-fir-yellow birch,1534,13.74393592
Balsam-fir-yellow birch,1535,13.74393592
Balsam-fir-yellow birch,1536,13.74393592
Balsam-fir-yellow birch,1537,32.24736282
Balsam-fir-yellow birch,1538,32.24736282
Balsam-fir-yellow birch,1539,32.24736282
Balsam-fir-yellow birch,1540,32.24736282
Balsam-fir-yellow birch,1541,32.24736282
Balsam-fir-yellow birch,1542,6.159114125
Balsam-fir-yellow birch,1543,6.159114125
Balsam-fir-yellow birch,1544,6.159114125
Balsam-fir-yellow birch,1545,29.35462036
Balsam-fir-yellow birch,1546,29.35462036
Balsam-fir-yellow birch,1547,29.35462036
Balsam-fir-yellow birch,1548,3.490817118
Balsam-fir-yellow birch,1549,3.490817118
Balsam-fir-yellow birch,1550,100
Balsam-fir-yellow birch,1551,100
Balsam-fir-yellow birch,1552,100
Balsam-fir-yellow birch,1553,100
Balsam-fir-yellow birch,1554,100
Balsam-fir-yellow birch,1555,97.86255664
Balsam-fir-yellow birch,1556,97.86255664
Balsam-fir-yellow birch,1557,97.86255664
Balsam-fir-yellow birch,1558,97.86255664
Balsam-fir-yellow birch,1559,97.86255664
Balsam-fir-yellow birch,1560,97.86255664
Balsam-fir-yellow birch,1561,78.19762118
Balsam-fir-yellow birch,1562,78.19762118
Balsam-fir-yellow birch,1563,39.44351646
Balsam-fir-yellow birch,1564,39.44351646
Balsam-fir-yellow birch,1565,16.27113017
Balsam-fir-yellow birch,1566,16.27113017
Balsam-fir-yellow birch,1567,16.27113017
Balsam-fir-yellow birch,1568,16.27113017
Balsam-fir-yellow birch,1569,16.27113017
Balsam-fir-yellow birch,1570,48.76470909
Balsam-fir-yellow birch,1571,48.76470909
Balsam-fir-yellow birch,1572,48.76470909
Balsam-fir-yellow birch,1573,48.76470909
Balsam-fir-yellow birch,1574,48.76470909
Balsam-fir-yellow birch,1575,46.78305639
Balsam-fir-yellow birch,1576,46.78305639
Balsam-fir-yellow birch,1577,46.78305639
Balsam-fir-yellow birch,1578,18.34444148
Balsam-fir-yellow birch,1579,18.34444148
Balsam-fir-yellow birch,1580,18.34444148
Balsam-fir-yellow birch,1581,18.34444148
Balsam-fir-yellow birch,1582,18.34444148
Balsam-fir-yellow birch,1583,14.75703868
Balsam-fir-yellow birch,1584,14.75703868
Balsam-fir-yellow birch,1585,14.75703868
Balsam-fir-yellow birch,1586,14.75703868
Balsam-fir-yellow birch,1587,14.75703868
Balsam-fir-yellow birch,1588,31.14877753
Balsam-fir-yellow birch,1589,31.14877753
Balsam-fir-yellow birch,1590,31.14877753
Balsam-fir-yellow birch,1591,31.14877753
Balsam-fir-yellow birch,1592,31.14877753
Balsam-fir-yellow birch,1593,49.52947592
Balsam-fir-yellow birch,1594,49.52947592
Balsam-fir-yellow birch,1595,49.52947592
Balsam-fir-yellow birch,1596,49.52947592
Balsam-fir-yellow birch,1597,49.52947592
Balsam-fir-yellow birch,1598,48.64373799
Balsam-fir-yellow birch,1599,48.64373799
Balsam-fir-yellow birch,1600,29.75440968
Balsam-fir-yellow birch,1601,29.75440968
Balsam-fir-yellow birch,1602,29.75440968
Balsam-fir-yellow birch,1603,29.75440968
Balsam-fir-yellow birch,1604,29.75440968
Balsam-fir-yellow birch,1605,2.887004367
Balsam-fir-yellow birch,1606,2.887004367
Balsam-fir-yellow birch,1607,9.62818028
Balsam-fir-yellow birch,1608,9.62818028
Balsam-fir-yellow birch,1609,9.62818028
Balsam-fir-yellow birch,1610,9.62818028
Balsam-fir-yellow birch,1611,9.62818028
Balsam-fir-yellow birch,1612,49.37158012
Balsam-fir-yellow birch,1613,49.37158012
Balsam-fir-yellow birch,1614,49.37158012
Balsam-fir-yellow birch,1615,79.73531729
Balsam-fir-yellow birch,1616,79.73531729
Balsam-fir-yellow birch,1617,79.73531729
Balsam-fir-yellow birch,1618,16.13443417
Balsam-fir-yellow birch,1619,16.13443417
Balsam-fir-yellow birch,1620,16.13443417
Balsam-fir-yellow birch,1621,16.13443417
Balsam-fir-yellow birch,1622,16.13443417
Balsam-fir-yellow birch,1623,46.11370048
Balsam-fir-yellow birch,1624,46.11370048
Balsam-fir-yellow birch,1625,46.11370048
Balsam-fir-yellow birch,1626,46.11370048
Balsam-fir-yellow birch,1627,46.11370048
Balsam-fir-yellow birch,1628,38.98061023
Balsam-fir-yellow birch,1629,38.98061023
Balsam-fir-yellow birch,1630,38.98061023
Balsam-fir-yellow birch,1631,38.98061023
Balsam-fir-yellow birch,1632,38.98061023
Balsam-fir-yellow birch,1633,49.19083788
Balsam-fir-yellow birch,1634,49.19083788
Balsam-fir-yellow birch,1635,49.19083788
Balsam-fir-yellow birch,1636,49.19083788
Balsam-fir-yellow birch,1637,49.19083788
Balsam-fir-yellow birch,1638,64.23683151
Balsam-fir-yellow birch,1639,64.23683151
Balsam-fir-yellow birch,1640,64.23683151
Balsam-fir-yellow birch,1641,64.23683151
Balsam-fir-yellow birch,1642,64.23683151
Balsam-fir-yellow birch,1643,2.638562948
Balsam-fir-yellow birch,1644,2.638562948
Balsam-fir-yellow birch,1645,2.638562948
Balsam-fir-yellow birch,1646,2.638562948
Balsam-fir-yellow birch,1647,2.638562948
Balsam-fir-yellow birch,1648,20.18482136
Balsam-fir-yellow birch,1649,20.18482136
Balsam-fir-yellow birch,1650,20.18482136
Balsam-fir-yellow birch,1651,20.18482136
Balsam-fir-yellow birch,1652,20.18482136
Balsam-fir-yellow birch,1653,94.00534493
Balsam-fir-yellow birch,1654,94.00534493
Balsam-fir-yellow birch,1655,94.00534493
Balsam-fir-yellow birch,1656,94.00534493
Balsam-fir-yellow birch,1657,94.00534493
Balsam-fir-yellow birch,1658,15.86833761
Balsam-fir-yellow birch,1659,15.86833761
Balsam-fir-yellow birch,1660,15.86833761
Balsam-fir-yellow birch,1661,15.86833761
Balsam-fir-yellow birch,1662,15.86833761
Balsam-fir-yellow birch,1663,100
Balsam-fir-yellow birch,1664,100
Balsam-fir-yellow birch,1665,100
Balsam-fir-yellow birch,1666,100
Balsam-fir-yellow birch,1667,100
Balsam-fir-yellow birch,1668,49.49554545
Balsam-fir-yellow birch,1669,49.49554545
Balsam-fir-yellow birch,1670,1.482338282
Balsam-fir-yellow birch,1671,1.482338282
Balsam-fir-yellow birch,1672,11.97653031
Balsam-fir-yellow birch,1673,11.97653031
Balsam-fir-yellow birch,1674,11.97653031
Balsam-fir-yellow birch,1675,11.97653031
Balsam-fir-yellow birch,1676,89.8825969
Balsam-fir-yellow birch,1677,89.8825969
Balsam-fir-yellow birch,1678,89.8825969
Balsam-fir-yellow birch,1679,89.8825969
Balsam-fir-yellow birch,1680,89.8825969
Balsam-fir-yellow birch,1681,2.721013784
Balsam-fir-yellow birch,1682,2.721013784
Balsam-fir-yellow birch,1683,2.721013784
Balsam-fir-yellow birch,1684,2.721013784
Balsam-fir-yellow birch,1685,2.721013784
Balsam-fir-yellow birch,1686,1.397201762
Balsam-fir-yellow birch,1687,1.397201762
Balsam-fir-yellow birch,1688,1.397201762
Balsam-fir-yellow birch,1689,1.397201762
Balsam-fir-yellow birch,1690,1.397201762
Balsam-fir-yellow birch,1691,25.32084237
Balsam-fir-yellow birch,1692,25.32084237
Balsam-fir-yellow birch,1693,25.32084237
Balsam-fir-yellow birch,1694,25.32084237
Balsam-fir-yellow birch,1695,25.32084237
Balsam-fir-yellow birch,1696,26.46226195
Balsam-fir-yellow birch,1697,26.46226195
Balsam-fir-yellow birch,1698,26.46226195
Balsam-fir-yellow birch,1699,26.46226195
Balsam-fir-yellow birch,1700,26.46226195
Balsam-fir-yellow birch,1701,7.58652043
Balsam-fir-yellow birch,1702,7.58652043
Balsam-fir-yellow birch,1703,7.58652043
Balsam-fir-yellow birch,1704,7.58652043
Balsam-fir-yellow birch,1705,7.58652043
Balsam-fir-yellow birch,1706,13.36024879
Balsam-fir-yellow birch,1707,13.36024879
Balsam-fir-yellow birch,1708,13.36024879
Balsam-fir-yellow birch,1709,13.36024879
Balsam-fir-yellow birch,1710,13.36024879
Balsam-fir-yellow birch,1711,3.197876765
Balsam-fir-yellow birch,1712,3.197876765
Balsam-fir-yellow birch,1713,3.197876765
Balsam-fir-yellow birch,1714,3.197876765
Balsam-fir-yellow birch,1715,3.197876765
Balsam-fir-yellow birch,1716,29.79175326
Balsam-fir-yellow birch,1717,29.79175326
Balsam-fir-yellow birch,1718,29.79175326
Balsam-fir-yellow birch,1719,29.79175326
Balsam-fir-yellow birch,1720,29.79175326
Balsam-fir-yellow birch,1721,89.33972604
Balsam-fir-yellow birch,1722,89.33972604
Balsam-fir-yellow birch,1723,89.33972604
Balsam-fir-yellow birch,1724,89.33972604
Balsam-fir-yellow birch,1725,89.33972604
Balsam-fir-yellow birch,1726,11.52907954
Balsam-fir-yellow birch,1727,11.52907954
Balsam-fir-yellow birch,1728,87.71392185
Balsam-fir-yellow birch,1729,87.71392185
Balsam-fir-yellow birch,1730,31.12586325
Balsam-fir-yellow birch,1731,31.12586325
Balsam-fir-yellow birch,1732,97.58566561
Balsam-fir-yellow birch,1733,97.58566561
Balsam-fir-yellow birch,1734,97.58566561
Balsam-fir-yellow birch,1735,97.58566561
Balsam-fir-yellow birch,1736,97.58566561
Balsam-fir-yellow birch,1737,32.01862577
Balsam-fir-yellow birch,1738,32.01862577
Balsam-fir-yellow birch,1739,32.01862577
Balsam-fir-yellow birch,1740,16.22294282
Balsam-fir-yellow birch,1741,16.22294282
Balsam-fir-yellow birch,1742,16.22294282
Balsam-fir-yellow birch,1743,16.22294282
Balsam-fir-yellow birch,1744,16.22294282
Balsam-fir-yellow birch,1745,17.42960596
Balsam-fir-yellow birch,1746,17.42960596
Balsam-fir-yellow birch,1747,17.42960596
Balsam-fir-yellow birch,1748,62.60254545
Balsam-fir-yellow birch,1749,62.60254545
Balsam-fir-yellow birch,1750,62.60254545
Balsam-fir-yellow birch,1751,62.60254545
Balsam-fir-yellow birch,1752,62.60254545
Balsam-fir-yellow birch,1753,36.96991992
Balsam-fir-yellow birch,1754,36.96991992
Balsam-fir-yellow birch,1755,36.96991992
Balsam-fir-yellow birch,1756,7.123597093
Balsam-fir-yellow birch,1757,7.123597093
Balsam-fir-yellow birch,1758,7.123597093
Balsam-fir-yellow birch,1759,7.123597093
Balsam-fir-yellow birch,1760,7.123597093
Balsam-fir-yellow birch,1761,14.81019177
Balsam-fir-yellow birch,1762,14.81019177
Balsam-fir-yellow birch,1763,14.81019177
Balsam-fir-yellow birch,1764,14.81019177
Balsam-fir-yellow birch,1765,14.81019177
Balsam-fir-yellow birch,1766,49.76335829
Balsam-fir-yellow birch,1767,49.76335829
Balsam-fir-yellow birch,1768,49.76335829
Balsam-fir-yellow birch,1769,49.76335829
Balsam-fir-yellow birch,1770,49.76335829
Balsam-fir-yellow birch,1771,62.02633104
Balsam-fir-yellow birch,1772,62.02633104
Balsam-fir-yellow birch,1773,62.02633104
Balsam-fir-yellow birch,1774,62.02633104
Balsam-fir-yellow birch,1775,62.02633104
Balsam-fir-yellow birch,1776,20.72947835
Balsam-fir-yellow birch,1777,20.72947835
Balsam-fir-yellow birch,1778,20.72947835
Balsam-fir-yellow birch,1779,20.72947835
Balsam-fir-yellow birch,1780,20.72947835
Balsam-fir-yellow birch,1781,44.96928193
Balsam-fir-yellow birch,1782,44.96928193
Balsam-fir-yellow birch,1783,71.38810776
Balsam-fir-yellow birch,1784,71.38810776
Balsam-fir-yellow birch,1785,71.38810776
Balsam-fir-yellow birch,1786,71.38810776
Balsam-fir-yellow birch,1787,71.38810776
Balsam-fir-yellow birch,1788,27.08278047
Balsam-fir-yellow birch,1789,27.08278047
Balsam-fir-yellow birch,1790,27.08278047
Balsam-fir-yellow birch,1791,27.08278047
Balsam-fir-yellow birch,1792,27.08278047
Balsam-fir-yellow birch,1793,75.10206256
Balsam-fir-yellow birch,1794,75.10206256
Balsam-fir-yellow birch,1795,75.10206256
Balsam-fir-yellow birch,1796,75.10206256
Balsam-fir-yellow birch,1797,75.10206256
Balsam-fir-yellow birch,1798,30.78840928
Balsam-fir-yellow birch,1799,30.78840928
Balsam-fir-yellow birch,1800,30.78840928
Balsam-fir-yellow birch,1801,30.78840928
Balsam-fir-yellow birch,1802,30.78840928
Balsam-fir-yellow birch,1803,56.74527164
Balsam-fir-yellow birch,1804,56.74527164
Balsam-fir-yellow birch,1805,56.74527164
Balsam-fir-yellow birch,1806,56.74527164
Balsam-fir-yellow birch,1807,56.74527164
Balsam-fir-yellow birch,1808,58.81872801
Balsam-fir-yellow birch,1809,58.81872801
Balsam-fir-yellow birch,1810,58.81872801
Balsam-fir-yellow birch,1811,58.81872801
Balsam-fir-yellow birch,1812,58.81872801
Balsam-fir-yellow birch,1813,52.33339632
Balsam-fir-yellow birch,1814,52.33339632
Balsam-fir-yellow birch,1815,52.33339632
Balsam-fir-yellow birch,1816,52.33339632
Balsam-fir-yellow birch,1817,52.33339632
Balsam-fir-yellow birch,1818,12.17807652
Balsam-fir-yellow birch,1819,12.17807652
Balsam-fir-yellow birch,1820,12.17807652
Balsam-fir-yellow birch,1821,67.69698056
Balsam-fir-yellow birch,1822,67.69698056
Balsam-fir-yellow birch,1823,67.69698056
Balsam-fir-yellow birch,1824,58.61793092
Balsam-fir-yellow birch,1825,58.61793092
Balsam-fir-yellow birch,1826,58.61793092
Balsam-fir-yellow birch,1827,24.06781658
Balsam-fir-yellow birch,1828,24.06781658
Balsam-fir-yellow birch,1829,24.06781658
Balsam-fir-yellow birch,1830,40.06874646
Balsam-fir-yellow birch,1831,40.06874646
Balsam-fir-yellow birch,1832,40.06874646
Balsam-fir-yellow birch,1833,40.06874646
Balsam-fir-yellow birch,1834,40.06874646
Balsam-fir-yellow birch,1835,53.77884616
Balsam-fir-yellow birch,1836,53.77884616
Balsam-fir-yellow birch,1837,53.77884616
Balsam-fir-yellow birch,1838,53.77884616
Balsam-fir-yellow birch,1839,26.26163684
Balsam-fir-yellow birch,1840,26.26163684
Balsam-fir-yellow birch,1841,26.26163684
Balsam-fir-yellow birch,1842,26.26163684
Balsam-fir-yellow birch,1843,26.26163684
Balsam-fir-yellow birch,1844,11.70200027
Balsam-fir-yellow birch,1845,11.70200027
Balsam-fir-yellow birch,1846,11.70200027
Balsam-fir-yellow birch,1847,11.70200027
Balsam-fir-yellow birch,1848,11.70200027
Balsam-fir-yellow birch,1849,36.94956014
Balsam-fir-yellow birch,1850,36.94956014
Balsam-fir-yellow birch,1851,36.94956014
Balsam-fir-yellow birch,1852,36.94956014
Balsam-fir-yellow birch,1853,36.94956014
Balsam-fir-yellow birch,1854,21.19891514
Balsam-fir-yellow birch,1855,21.19891514
Balsam-fir-yellow birch,1856,21.19891514
Balsam-fir-yellow birch,1857,21.19891514
Balsam-fir-yellow birch,1858,42.97278058
Balsam-fir-yellow birch,1859,42.97278058
Balsam-fir-yellow birch,1860,42.97278058
Balsam-fir-yellow birch,1861,36.1034034
Balsam-fir-yellow birch,1862,36.1034034
Balsam-fir-yellow birch,1863,36.1034034
Balsam-fir-yellow birch,1864,36.1034034
Balsam-fir-yellow birch,1865,36.1034034
Balsam-fir-yellow birch,1866,46.58626562
Balsam-fir-yellow birch,1867,46.58626562
Balsam-fir-yellow birch,1868,46.58626562
Balsam-fir-yellow birch,1869,46.58626562
Balsam-fir-yellow birch,1870,46.58626562
Balsam-fir-yellow birch,1871,33.50808533
Balsam-fir-yellow birch,1872,33.50808533
Balsam-fir-yellow birch,1873,33.50808533
Balsam-fir-yellow birch,1874,33.50808533
Balsam-fir-yellow birch,1875,33.50808533
Balsam-fir-yellow birch,1876,20.78851774
Balsam-fir-yellow birch,1877,20.78851774
Balsam-fir-yellow birch,1878,20.78851774
Balsam-fir-yellow birch,1879,20.78851774
Balsam-fir-yellow birch,1880,20.78851774
Balsam-fir-yellow birch,1881,61.88641592
Balsam-fir-yellow birch,1882,61.88641592
Balsam-fir-yellow birch,1883,61.88641592
Balsam-fir-yellow birch,1884,41.13456595
Balsam-fir-yellow birch,1885,41.13456595
Balsam-fir-yellow birch,1886,41.13456595
Balsam-fir-yellow birch,1887,69.12283304
Balsam-fir-yellow birch,1888,69.12283304
Balsam-fir-yellow birch,1889,69.12283304
Balsam-fir-yellow birch,1890,69.12283304
Balsam-fir-yellow birch,1891,54.59585667
Balsam-fir-yellow birch,1892,54.59585667
Balsam-fir-yellow birch,1893,54.59585667
Balsam-fir-yellow birch,1894,54.59585667
Balsam-fir-yellow birch,1895,54.59585667
Balsam-fir-yellow birch,1896,38.29832881
Balsam-fir-yellow birch,1897,38.29832881
Balsam-fir-yellow birch,1898,38.29832881
Balsam-fir-yellow birch,1899,38.29832881
Balsam-fir-yellow birch,1900,36.29257023
Balsam-fir-yellow birch,1901,36.29257023
Balsam-fir-yellow birch,1902,36.29257023
Balsam-fir-yellow birch,1903,36.29257023
Balsam-fir-yellow birch,1904,36.29257023
Balsam-fir-yellow birch,1905,92.41176953
Balsam-fir-yellow birch,1906,92.41176953
Balsam-fir-yellow birch,1907,92.41176953
Balsam-fir-yellow birch,1908,92.41176953
Balsam-fir-yellow birch,1909,92.41176953
Balsam-fir-yellow birch,1910,75.34817201
Balsam-fir-yellow birch,1911,75.34817201
Balsam-fir-yellow birch,1912,75.34817201
Balsam-fir-yellow birch,1913,75.34817201
Balsam-fir-yellow birch,1914,75.34817201
Balsam-fir-yellow birch,1915,75.34817201
Balsam-fir-yellow birch,1916,100
Balsam-fir-yellow birch,1917,100
Balsam-fir-yellow birch,1918,100
Balsam-fir-yellow birch,1919,100
Balsam-fir-yellow birch,1920,100
Balsam-fir-yellow birch,1921,100
Balsam-fir-yellow birch,1922,52.66940023
Balsam-fir-yellow birch,1923,52.66940023
Balsam-fir-yellow birch,1924,7.70671227
Balsam-fir-yellow birch,1925,7.70671227
Balsam-fir-yellow birch,1926,7.70671227
Balsam-fir-yellow birch,1927,7.70671227
Balsam-fir-yellow birch,1928,7.70671227
Balsam-fir-yellow birch,1929,27.91122825
Balsam-fir-yellow birch,1930,27.91122825
Balsam-fir-yellow birch,1931,27.91122825
Balsam-fir-yellow birch,1932,27.91122825
Balsam-fir-yellow birch,1933,27.91122825
Balsam-fir-yellow birch,1934,10.43893418
Balsam-fir-yellow birch,1935,10.43893418
Balsam-fir-yellow birch,1936,1.479958907
Balsam-fir-yellow birch,1937,1.479958907
Balsam-fir-yellow birch,1938,1.479958907
Balsam-fir-yellow birch,1939,1.479958907
Balsam-fir-yellow birch,1940,1.479958907
Balsam-fir-yellow birch,1941,80.24703272
Balsam-fir-yellow birch,1942,80.24703272
Balsam-fir-yellow birch,1943,11.24295511
Balsam-fir-yellow birch,1944,11.24295511
Balsam-fir-yellow birch,1945,11.24295511
Balsam-fir-yellow birch,1946,11.24295511
Balsam-fir-yellow birch,1947,11.24295511
Balsam-fir-yellow birch,1948,11.24295511
Balsam-fir-yellow birch,1949,19.17799844
Balsam-fir-yellow birch,1950,19.17799844
Balsam-fir-yellow birch,1951,19.17799844
Balsam-fir-yellow birch,1952,19.17799844
Balsam-fir-yellow birch,1953,61.65273831
Balsam-fir-yellow birch,1954,61.65273831
Balsam-fir-yellow birch,1955,61.65273831
Balsam-fir-yellow birch,1956,61.65273831
Balsam-fir-yellow birch,1957,52.75997431
Balsam-fir-yellow birch,1958,52.75997431
Balsam-fir-yellow birch,1959,52.75997431
Balsam-fir-yellow birch,1960,52.75997431
Balsam-fir-yellow birch,1961,52.75997431
Balsam-fir-yellow birch,1962,72.40425848
Balsam-fir-yellow birch,1963,72.40425848
Balsam-fir-yellow birch,1964,72.40425848
Balsam-fir-yellow birch,1965,72.40425848
Balsam-fir-yellow birch,1966,72.40425848
Balsam-fir-yellow birch,1967,50.00048772
Balsam-fir-yellow birch,1968,50.00048772
Balsam-fir-yellow birch,1969,50.00048772
Balsam-fir-yellow birch,1970,50.00048772
Balsam-fir-yellow birch,1971,50.00048772
Balsam-fir-yellow birch,1972,10.52184183
Balsam-fir-yellow birch,1973,10.52184183
Balsam-fir-yellow birch,1974,10.52184183
Balsam-fir-yellow birch,1975,10.52184183
Balsam-fir-yellow birch,1976,10.52184183
Balsam-fir-yellow birch,1977,13.38914112
Balsam-fir-yellow birch,1978,13.38914112
Balsam-fir-yellow birch,1979,13.38914112
Balsam-fir-yellow birch,1980,13.38914112
Balsam-fir-yellow birch,1981,13.38914112
Balsam-fir-yellow birch,1982,92.85459148
Balsam-fir-yellow birch,1983,92.85459148
Balsam-fir-yellow birch,1984,92.85459148
Balsam-fir-yellow birch,1985,92.85459148
Balsam-fir-yellow birch,1986,92.85459148
Balsam-fir-yellow birch,1987,21.65634859
Balsam-fir-yellow birch,1988,21.65634859
Balsam-fir-yellow birch,1989,21.65634859
Balsam-fir-yellow birch,1990,21.65634859
Balsam-fir-yellow birch,1991,54.86326323
Balsam-fir-yellow birch,1992,54.86326323
Balsam-fir-yellow birch,1993,54.86326323
Balsam-fir-yellow birch,1994,54.86326323
Balsam-fir-yellow birch,1995,54.86326323
Balsam-fir-yellow birch,1996,50.67304001
Balsam-fir-yellow birch,1997,50.67304001
Balsam-fir-yellow birch,1998,50.67304001
Balsam-fir-yellow birch,1999,50.67304001
Balsam-fir-yellow birch,2000,50.67304001
Balsam-fir-yellow birch,2001,73.75366375
